Date,QQQ,return
2023-12-15,398.96063232421875,0.004822388275394017
2023-12-18,401.4734802246094,0.006278733292889453
2023-12-19,403.52490234375,0.0050967221905151286
2023-12-20,397.52862548828125,-0.014971256342870203
2023-12-21,402.1540222167969,0.011568209773958478
2023-12-22,402.755615234375,0.0014948091105046425
2023-12-26,405.2211608886719,0.006103030136500249
2023-12-27,406.0461120605469,0.0020337353267428737
2023-12-28,405.8487548828125,-0.0004861643783131231
2023-12-29,404.09234619140625,-0.004337133755413142
2024-01-02,397.25421142578125,-0.01706702471244531
2024-01-03,393.0506591796875,-0.010637899483055277
2024-01-04,391.0278015136719,-0.0051598462538403845
2024-01-05,391.49163818359375,0.001185495722443234
2024-01-08,399.58294677734375,0.020457213335794675
2024-01-09,400.372314453125,0.001973530196603533
2024-01-10,403.08587646484375,0.006754731882480896
2024-01-11,403.92462158203125,0.0020786480999194757
2024-01-12,404.1318359375,0.0005128709957888891
2024-01-16,404.09234619140625,-9.77197836895722e-05
2024-01-17,401.81292724609375,-0.005656806323984322
2024-01-18,407.5163269042969,0.01409437270260096
2024-01-19,415.5978088378906,0.01963698902394876
2024-01-22,416.1405029296875,0.0013049637395150635
2024-01-23,417.8672790527344,0.004140917213959122
2024-01-24,420.1861877441406,0.005534049321340286
2024-01-25,420.69927978515625,0.0012203614511293818
2024-01-26,418.1929016113281,-0.005975465470231995
2024-01-29,422.4754333496094,0.010188486007833961
2024-01-30,419.6631774902344,-0.00667886800840499
2024-01-31,411.443603515625,-0.019780471450256937
2024-02-01,416.28857421875,0.011706748066833578
2024-02-02,423.3240051269531,0.016759147611792022
2024-02-05,422.771484375,-0.0013060484007955985
2024-02-06,421.9228210449219,-0.0020093982170481237
2024-02-07,426.2645263671875,0.01023769868012267
2024-02-08,427.05389404296875,0.001850113350567744
2024-02-09,431.2574768066406,0.009795084896506313
2024-02-12,429.5700988769531,-0.003920367187344093
2024-02-13,422.8701171875,-0.015719858200477263
2024-02-14,427.4782409667969,0.010838308428069012
2024-02-15,428.7511291503906,0.002973243305429627
2024-02-16,424.8633728027344,-0.009108990581862616
2024-02-20,421.6564025878906,-0.007576870973285828
2024-02-21,419.9690856933594,-0.004009667432054938
2024-02-22,432.2639465332031,0.02885528593631791
2024-02-23,430.9910583496094,-0.0029490454127820485
2024-02-26,430.7641296386719,-0.0005266663185693374
2024-02-27,431.8001708984375,0.002402236580733941
2024-02-28,429.5010070800781,-0.005338827667360962
2024-02-29,433.1816711425781,0.008533117655131019
2024-03-01,439.7040100097656,0.01494459217196883
2024-03-04,438.1351013183594,-0.0035744827079261547
2024-03-05,430.270751953125,-0.018112647071338642
2024-03-06,432.97442626953125,0.006263998282523143
2024-03-07,439.5461730957031,0.015064105320140898
2024-03-08,433.20135498046875,-0.014540126882872761
2024-03-11,431.5929870605469,-0.0037196584116282664
2024-03-12,437.77984619140625,0.014233165196570157
2024-03-13,434.4150390625,-0.007715761417223851
2024-03-14,433.31976318359375,-0.002524449769076611
2024-03-15,428.1689147949219,-0.011958160101470706
2024-03-18,432.2525939941406,0.009492347229043872
2024-03-19,433.3296203613281,0.002488560659298811
2024-03-20,438.4674377441406,0.011786864426899748
2024-03-21,440.5423278808594,0.004720980520495874
2024-03-22,441.0462646484375,0.0011432471489223718
2024-03-25,439.4455871582031,-0.0036358752220314408
2024-03-26,438.0227966308594,-0.003242947097699683
2024-03-27,439.5147399902344,0.0034002985276517066
2024-03-28,438.7045593261719,-0.0018450537229810886
2024-04-01,439.63330078125,0.002114771190884188
2024-04-02,435.8392333984375,-0.008667527506404567
2024-04-03,436.8173522949219,0.00224170497794183
2024-04-04,430.1381530761719,-0.015408706281656286
2024-04-05,435.20684814453125,0.011714987734252705
2024-04-08,435.3352966308594,0.00029509998575288584
2024-04-09,436.9458312988281,0.00369270054460557
2024-04-10,433.1319580078125,-0.008766797094873937
2024-04-11,440.0483093261719,0.0158420803288787
2024-04-12,433.03314208984375,-0.01607024911191159
2024-04-15,425.9093017578125,-0.016587848766875638
2024-04-16,425.94879150390625,9.271437680622731e-05
2024-04-17,420.7516784667969,-0.012276309017674916
2024-04-18,418.3506774902344,-0.005722800114511782
2024-04-19,409.6954040527344,-0.020906055520089867
2024-04-22,413.8155822753906,0.01000645448611603
2024-04-23,419.9908752441406,0.014812564291849139
2024-04-24,421.4136962890625,0.003382017282172355
2024-04-25,419.3782653808594,-0.0048417087156673805
2024-04-26,425.8499755859375,0.01531382025817013
2024-04-29,427.5791015625,0.004052189898181283
2024-04-30,419.5166015625,-0.019036204388440208
2024-05-01,416.4832458496094,-0.0072568650201868335
2024-05-02,421.79901123046875,0.012682689128735885
2024-05-03,430.2764587402344,0.01989900552607757
2024-05-06,434.98944091796875,0.010893827641012316
2024-05-07,435.0586853027344,0.0001591736889603297
2024-05-08,434.8017272949219,-0.0005908028726572033
2024-05-09,435.7502746582031,0.0021791868527767755
2024-05-10,436.7778625488281,0.002355427457057568
2024-05-13,437.78564453125,0.002304652367326696
2024-05-14,440.60162353515625,0.006411724653576056
2024-05-15,447.48828125,0.015509231031866381
2024-05-16,446.5793151855469,-0.002033328086707993
2024-05-17,446.36199951171875,-0.00048674123269187803
2024-05-20,449.4743347167969,0.006948473975539476
2024-05-21,450.3536376953125,0.0019543808046797364
2024-05-22,450.2648010253906,-0.00019727926142878372
2024-05-23,448.2392578125,-0.004508708946415953
2024-05-24,452.4779968261719,0.009411988685035927
2024-05-28,454.1872863769531,0.003770501876454059
2024-05-29,450.9860534667969,-0.007073222588059716
2024-05-30,446.1545104980469,-0.010771087328375875
2024-05-31,445.3244934082031,-0.0018621130190272664
2024-06-03,447.7156066894531,0.00535500924308819
2024-06-04,448.9407653808594,0.002732729040925411
2024-06-05,457.9912414550781,0.019959107086603083
2024-06-06,457.8332214355469,-0.000345088010863224
2024-06-07,457.4281005859375,-0.0008852572840546167
2024-06-10,459.2757568359375,0.004031091910498211
2024-06-11,462.4276123046875,0.006839223680703231
2024-06-12,468.484375,0.013012719234633404
2024-06-13,471.023681640625,0.005405622242501027
2024-06-14,473.46417236328125,0.005167871971679241
2024-06-17,479.2640075683594,0.012175365385715653
2024-06-18,479.4122619628906,0.00030928979974775383
2024-06-20,475.7169494628906,-0.007737866026320806
2024-06-21,474.4423522949219,-0.002682914181147348
2024-06-24,469.0409851074219,-0.011449966277002378
2024-06-25,474.4047546386719,0.011370717141931126
2024-06-26,475.38446044921875,0.0020629970154412767
2024-06-27,476.611572265625,0.0025779781718611996
2024-06-28,474.1375732421875,-0.005204326754643671
2024-07-01,476.91839599609375,0.005847880185098784
2024-07-02,481.9259033203125,0.010444976005510226
2024-07-03,485.9437255859375,0.00830245153867378
2024-07-05,491.01055908203125,0.010372806601241269
2024-07-08,492.1783447265625,0.002375507268566909
2024-07-09,492.6039123535156,0.0008642878166922925
2024-07-10,497.739990234375,0.010372404808463399
2024-07-11,486.82452392578125,-0.02217409504510225
2024-07-12,489.68450927734375,0.005857587450406818
2024-07-15,491.0007019042969,0.0026842322127858904
2024-07-16,491.1887512207031,0.00038291862757378026
2024-07-17,476.7699890136719,-0.029794304696097344
2024-07-18,474.5136413574219,-0.004743804719340422
2024-07-19,470.3077087402344,-0.008903186616730223
2024-07-22,477.3142395019531,0.014787877079799835
2024-07-23,475.6319274902344,-0.003530763473682616
2024-07-24,458.57086181640625,-0.03652946238173567
2024-07-25,453.51385498046875,-0.011089010840245118
2024-07-26,458.1650390625,0.010203646189364611
2024-07-29,459.0854187011719,0.002006823632023142
2024-07-30,452.781494140625,-0.0138266339117445
2024-07-31,466.1810607910156,0.029164444909553635
2024-08-01,454.8894348144531,-0.024519712118785276
