Date,SPY,return
2022-03-18,419.55670166015625,0.010893173935935863
2022-03-21,419.43402099609375,-0.00029244820383346075
2022-03-22,424.3420104980469,0.01163352518234552
2022-03-23,418.8771667480469,-0.01296203979145397
2022-03-24,425.19146728515625,0.014961859910202723
2022-03-25,427.2679443359375,0.004871741995865568
2022-03-28,430.30712890625,0.007087886270740713
2022-03-29,435.6303405761719,0.012294834011428892
2022-03-30,432.9404602050781,-0.006193827764195619
2022-03-31,426.27679443359375,-0.015511325784376546
2022-04-01,427.4849853515625,0.0028302783120320507
2022-04-04,431.1471252441406,0.008530223954065611
2022-04-05,425.7011413574219,-0.012711835768033019
2022-04-06,421.4443664550781,-0.010049774661288006
2022-04-07,423.56805419921875,0.0050264165672684385
2022-04-08,422.43548583984375,-0.002677456966472452
2022-04-11,415.21502685546875,-0.017240215855713784
2022-04-12,413.6766052246094,-0.0037120012744850757
2022-04-13,418.4146423339844,0.011388386385777804
2022-04-14,413.2047424316406,-0.012529693649573773
2022-04-18,413.3744812011719,0.000410701762309327
2022-04-19,420.0474853515625,0.01601384897820661
2022-04-20,419.736083984375,-0.0007416229438887636
2022-04-21,413.45947265625,-0.015066643147981526
2022-04-22,402.114501953125,-0.027822620363949262
2022-04-25,404.44586181640625,0.005781008987924114
2022-04-26,392.7326965332031,-0.029388668818168484
2022-04-27,393.83697509765625,0.0028078359229620387
2022-04-28,403.78509521484375,0.024945739007675483
2022-04-29,388.86297607421875,-0.03765575892280668
2022-05-02,391.2037048339844,0.0060013735811353065
2022-05-03,392.99700927734375,0.004573593308653133
2022-05-04,404.96490478515625,0.029998406641332912
2022-05-05,390.5713195800781,-0.036189819327909586
2022-05-06,388.2400817871094,-0.005986673414263276
2022-05-09,375.8096618652344,-0.032541118983596164
2022-05-10,376.6780090332031,0.0023079382878798266
2022-05-11,370.6939697265625,-0.016013892298481585
2022-05-12,370.3070373535156,-0.0010443505596288032
2022-05-13,379.1603088378906,0.023626601912019287
2022-05-16,377.621826171875,-0.004065859153533726
2022-05-17,385.3896484375,0.020361661387148712
2022-05-18,369.85394287109375,-0.04114671764262873
2022-05-19,367.5887756347656,-0.0061433228737890425
2022-05-20,367.7491760253906,0.0004362630619212056
2022-05-23,374.62982177734375,0.01853727760239516
2022-05-24,371.7699890136719,-0.007663042559648417
2022-05-25,375.0545654296875,0.008796169259466411
2022-05-26,382.5486755371094,0.019784378278686104
2022-05-27,391.9399108886719,0.024252638014903693
2022-05-31,389.74072265625,-0.0056268351561187665
2022-06-01,386.58831787109375,-0.008121355629754471
2022-06-02,393.9502868652344,0.0188643771627991
2022-06-03,387.48492431640625,-0.016547782821527787
2022-06-06,388.6647644042969,0.003040240855119883
2022-06-07,392.39288330078125,0.009546407286481262
2022-06-08,388.12677001953125,-0.010931578074124764
2022-06-09,378.89599609375,-0.024070262330031324
2022-06-10,367.90972900390625,-0.029424144326361118
2022-06-13,353.9407958984375,-0.03870795053543353
2022-06-14,352.874267578125,-0.0030178449352993115
2022-06-15,357.9049377441406,0.01415560312494666
2022-06-16,346.0596618652344,-0.033656220782606154
2022-06-17,346.80572509765625,0.002153559796180226
2022-06-21,355.5361022949219,0.024862044533758572
2022-06-22,354.89154052734375,-0.0018145745057972652
2022-06-23,358.3703308105469,0.009754672183988008
2022-06-24,369.7643737792969,0.03129907981642282
2022-06-27,368.35198974609375,-0.003827000258505213
2022-06-28,360.82550048828125,-0.020644511576205782
2022-06-29,360.5316162109375,-0.0008148094384873231
2022-06-30,357.6025695800781,-0.008157424980550077
2022-07-01,361.3847351074219,0.010520910146269564
2022-07-05,362.0672607421875,0.0018868586752880919
2022-07-06,363.2900695800781,0.003371607193182127
2022-07-07,368.73114013671875,0.014866156039211348
2022-07-08,368.4278564453125,-0.0008228447592028151
2022-07-11,364.21905517578125,-0.011489429633664604
2022-07-12,360.9961242675781,-0.008888264386885914
2022-07-13,359.1002502441406,-0.0052656240777878205
2022-07-14,358.2281799316406,-0.002431440621750397
2022-07-15,365.07220458984375,0.018924997337812003
2022-07-18,362.05780029296875,-0.008291286415055178
2022-07-19,371.8402404785156,0.02666043255149133
2022-07-20,374.2101135253906,0.006353139584465137
2022-07-21,378.0207214355469,0.010131572196128476
2022-07-22,374.5133972167969,-0.009321436802641973
2022-07-25,374.96844482421875,0.0012142993674069376
2022-07-26,370.5321960449219,-0.01190153542710332
2022-07-27,380.153564453125,0.02563494820174204
2022-07-28,384.9215393066406,0.012464231441173744
2022-07-29,390.53326416015625,0.014473629650316587
2022-08-01,389.3768005371094,-0.0029656354571767772
2022-08-02,386.8079833984375,-0.006619110734239622
2022-08-03,392.8651428222656,0.015538001976416653
2022-08-04,392.5997314453125,-0.000675807144914181
2022-08-05,391.9361877441406,-0.0016915576283048597
2022-08-08,391.4811706542969,-0.0011616212894216887
2022-08-09,389.9266052246094,-0.003978889201278655
2022-08-10,398.1166076660156,0.02078641677681292
2022-08-11,398.1166076660156,0.0
2022-08-12,404.8563537597656,0.01678737565887408
2022-08-15,406.5246276855469,0.00411218974765566
2022-08-16,407.3209533691406,0.0019569460258010265
2022-08-17,404.4297790527344,-0.007123335837541523
2022-08-18,405.6052551269531,0.002902286567201344
2022-08-19,400.1546325683594,-0.013529354794903945
2022-08-22,391.82244873046875,-0.021042253554049165
2022-08-23,390.8744812011719,-0.002422311769904877
2022-08-24,392.1258239746094,0.0031962793130387163
2022-08-25,397.66162109375,0.014018677589388354
2022-08-26,384.201171875,-0.034435144905020566
2022-08-29,381.6607666015625,-0.006634131984106076
2022-08-30,377.4709167480469,-0.011038644520696198
2022-08-31,374.5987548828125,-0.007638057847669299
2022-09-01,375.7742004394531,0.003132966106431173
2022-09-02,371.8117980957031,-0.010600625097619651
2022-09-06,370.408935546875,-0.0037801806276442544
2022-09-07,377.0633850097656,0.017805676787441764
2022-09-08,379.5279541015625,0.006514951154442914
2022-09-09,385.4239807128906,0.015415722493694104
2022-09-12,389.56640625,0.010690364829720416
2022-09-13,372.62713623046875,-0.044456056888083746
2022-09-14,374.0489807128906,0.0038084684075049644
2022-09-15,369.80224609375,-0.011418360571037208
2022-09-16,366.9811096191406,-0.007658018438956706
2022-09-19,369.82696533203125,0.007724860683445248
2022-09-20,365.58197021484375,-0.0115447122268275
2022-09-21,359.2048034667969,-0.01759781374000413
2022-09-22,356.1875915527344,-0.008435174388612417
2022-09-23,350.2196044921875,-0.016897135499761604
2022-09-26,346.75506591796875,-0.009941730329469359
2022-09-27,345.8699035644531,-0.0025559657084591124
2022-09-28,352.67535400390625,0.019485253635417712
2022-09-29,345.308349609375,-0.021110171884966795
2022-09-30,339.96856689453125,-0.015584621816960074
2022-10-03,348.9442138671875,0.026058900746779856
2022-10-04,359.7568359375,0.030516283725001096
2022-10-05,358.9192199707031,-0.0023309983383475634
2022-10-06,355.2166748046875,-0.010369394310487594
2022-10-07,345.308349609375,-0.02829017000598589
2022-10-10,342.6717834472656,-0.007664695368553546
2022-10-11,340.50164794921875,-0.006353124104637082
2022-10-12,339.3784484863281,-0.0033041134477250745
2022-10-13,348.3351135253906,0.026049134394694348
